Index,Zip Code,Students Standard Exceeded_math2022,Students Standard Met_math2022,Students Standard Met and Above_math2022,Students Standard Nearly Met_math2022,Students Standard Not Met_math2022,Students with Scores_math2022,Percentage Standard Exceeded_math2022,Percentage Standard Met_math2022,Percentage Standard Met and Above_math2022,Percentage Standard Nearly Met_math2022,Percentage Standard Not Met_math2022,Median Mortgage
800,94025,1196,540,1736,568,959,3263,36.65338645,16.54918786,53.20257432,17.4072939,29.39013178,2000000
801,94027,444,219,663,137,198,998,44.48897796,21.94388778,66.43286573,13.72745491,19.83967936,2000000
802,94028,195,66,261,33,17,311,62.70096463,21.22186495,83.92282958,10.61093248,5.466237942,2000000
803,94030,573,316,889,256,254,1399,40.95782702,22.58756254,63.54538956,18.29878485,18.15582559,1606700
804,94037,25,34,59,23,12,94,26.59574468,36.17021277,62.76595745,24.46808511,12.76595745,1244300
805,94040,1058,336,1394,267,493,2154,49.11792015,15.59888579,64.71680594,12.39554318,22.88765088,2000000
806,94041,79,35,114,37,50,201,39.30348259,17.41293532,56.71641791,18.4079602,24.87562189,1804400
807,94043,464,231,695,208,252,1155,40.17316017,20,60.17316017,18.00865801,21.81818182,1341300
808,94044,462,522,984,512,483,1979,23.3451238,26.37695806,49.72208186,25.87165235,24.40626579,1012200
809,94060,6,25,31,42,42,115,5.217391304,21.73913043,26.95652174,36.52173913,36.52173913,1012800
810,94061,212,223,435,292,496,1223,17.33442355,18.23385119,35.56827473,23.87571545,40.55600981,1558300
811,94062,779,398,1177,408,586,2171,35.88208199,18.33256564,54.21464763,18.79318287,26.99216951,2000000
812,94063,122,193,315,431,940,1686,7.236061684,11.44721234,18.68327402,25.56346382,55.75326216,1002400
813,94065,319,139,458,104,98,660,48.33333333,21.06060606,69.39393939,15.75757576,14.84848485,1545800
814,94066,365,382,747,481,710,1938,18.83384933,19.71104231,38.54489164,24.81940144,36.63570691,1027400
815,94070,1029,430,1459,295,180,1934,53.20579111,22.23371251,75.43950362,15.25336091,9.307135471,1910300
816,94080,531,640,1171,896,1267,3334,15.92681464,19.19616077,35.1229754,26.87462507,38.00239952,963700
817,94085,129,126,255,209,477,941,13.7088204,13.39001063,27.09883103,22.21041445,50.69075452,1217000
818,94086,250,152,402,206,246,854,29.27400468,17.79859485,47.07259953,24.12177986,28.80562061,1504000
819,94087,2225,862,3087,722,913,4722,47.11986446,18.2549767,65.37484117,15.2901313,19.33502753,1945100
820,94089,203,144,347,174,216,737,27.54409769,19.53867028,47.08276798,23.60922659,29.30800543,338100
821,94102,8,21,29,27,94,150,5.333333333,14,19.33333333,18,62.66666667,968000
822,94103,22,40,62,92,317,471,4.670912951,8.492569002,13.16348195,19.5329087,67.30360934,960000
823,94107,82,69,151,75,221,447,18.34451902,15.43624161,33.78076063,16.77852349,49.44071588,1134600
824,94108,137,98,235,73,47,355,38.5915493,27.6056338,66.1971831,20.56338028,13.23943662,1129100
825,94109,131,154,285,157,232,674,19.43620178,22.84866469,42.28486647,23.29376855,34.42136499,1171200
826,94110,133,249,382,451,1066,1899,7.003686151,13.1121643,20.11585045,23.74934176,56.13480779,1233600
827,94111,1,2,3,17,19,39,2.564102564,5.128205128,7.692307692,43.58974359,48.71794872,1183200
828,94112,283,409,692,515,1116,2323,12.1825226,17.60654326,29.78906586,22.16960827,48.04132587,1022100
829,94114,194,249,443,432,1114,1989,9.753645048,12.5188537,22.27249874,21.71945701,56.00804424,1593400
830,94115,187,287,474,345,502,1321,14.15594247,21.72596518,35.88190765,26.11657835,38.001514,1515600
831,94116,724,570,1294,437,507,2238,32.35031278,25.4691689,57.81948168,19.52636282,22.6541555,1188000
832,94117,236,161,397,96,59,552,42.75362319,29.16666667,71.92028986,17.39130435,10.6884058,1478600
833,94118,318,267,585,229,170,984,32.31707317,27.13414634,59.45121951,23.27235772,17.27642276,1609400
834,94121,651,589,1240,443,354,2037,31.95876289,28.91507118,60.87383407,21.74766814,17.37849779,1506400
835,94122,931,633,1564,565,430,2559,36.38139898,24.73622509,61.11762407,22.07893708,16.80343884,1239600
836,94123,366,260,626,263,273,1162,31.49741824,22.37521515,53.87263339,22.63339071,23.4939759,2000000
837,94124,19,54,73,137,495,705,2.695035461,7.659574468,10.35460993,19.43262411,70.21276596,873900
838,94127,425,348,773,291,268,1332,31.90690691,26.12612613,58.03303303,21.84684685,20.12012012,1572100
839,94131,268,258,526,233,363,1122,23.885918,22.99465241,46.88057041,20.76648841,32.35294118,1458500
840,94132,502,212,714,135,121,970,51.75257732,21.8556701,73.60824742,13.91752577,12.4742268,1171000
841,94133,291,251,542,290,352,1184,24.5777027,21.19932432,45.77702703,24.49324324,29.72972973,1393700
842,94134,163,209,372,359,821,1552,10.50257732,13.46649485,23.96907216,23.1314433,52.89948454,925900
843,94301,320,115,435,71,51,557,57.45062837,20.64631957,78.09694794,12.74685817,9.156193896,2000000
844,94303,803,339,1142,432,1069,2643,30.38214151,12.82633371,43.20847522,16.34506243,40.44646235,1567000
845,94305,241,106,347,50,31,428,56.30841121,24.76635514,81.07476636,11.68224299,7.242990654,2000000
846,94306,1658,490,2148,324,212,2684,61.77347243,18.25633383,80.02980626,12.07153502,7.898658718,2000000
847,94401,344,140,484,155,260,899,38.2647386,15.57285873,53.83759733,17.24137931,28.92102336,944300
848,94402,669,447,1116,501,747,2364,28.29949239,18.90862944,47.20812183,21.1928934,31.59898477,1882300
849,94403,556,451,1007,573,1089,2669,20.8317722,16.8977145,37.7294867,21.46871487,40.80179843,1499300
850,94404,1020,385,1405,276,169,1850,55.13513514,20.81081081,75.94594595,14.91891892,9.135135135,1404600
851,94501,1230,1111,2341,1120,1190,4651,26.44592561,23.88733606,50.33326166,24.08084283,25.58589551,969500
852,94502,299,178,477,106,46,629,47.53577107,28.29888712,75.83465819,16.85214626,7.313195548,978600
853,94503,277,351,628,399,662,1689,16.40023683,20.78152753,37.18176436,23.62344583,39.19478982,557800
854,94505,74,111,185,109,114,408,18.1372549,27.20588235,45.34313725,26.71568627,27.94117647,674800
855,94506,847,422,1269,232,96,1597,53.03694427,26.42454602,79.46149029,14.52723857,6.011271133,1380000
856,94507,356,262,618,221,91,930,38.27956989,28.17204301,66.4516129,23.76344086,9.784946237,1799100
857,94508,5,11,16,24,23,63,7.936507937,17.46031746,25.3968254,38.0952381,36.50793651,684400
858,94509,150,391,541,979,2911,4431,3.385240352,8.824193184,12.20943354,22.09433536,65.6962311,435600
859,94510,446,554,1000,567,607,2174,20.51517939,25.48298068,45.99816007,26.08095676,27.92088316,628300
860,94513,1165,1766,2931,2181,2383,7495,15.5436958,23.56237492,39.10607071,29.0993996,31.79452969,635600
861,94514,56,81,137,136,175,448,12.5,18.08035714,30.58035714,30.35714286,39.0625,711000
862,94515,38,83,121,148,164,433,8.775981524,19.16859122,27.94457275,34.18013857,37.87528868,731200
863,94516,11,18,29,11,9,49,22.44897959,36.73469388,59.18367347,22.44897959,18.36734694,685500
864,94517,207,227,434,214,198,846,24.46808511,26.8321513,51.30023641,25.29550827,23.40425532,815600
865,94518,57,149,206,300,933,1439,3.961084086,10.35441279,14.31549687,20.84781098,64.83669215,649100
866,94519,110,119,229,185,296,710,15.49295775,16.76056338,32.25352113,26.05633803,41.69014085,608400
867,94520,81,164,245,352,810,1407,5.756929638,11.65600569,17.41293532,25.0177683,57.56929638,480300
868,94521,350,512,862,758,1286,2906,12.0440468,17.61871989,29.66276669,26.08396421,44.2532691,649100
869,94523,765,782,1547,892,992,3431,22.2967065,22.79218887,45.08889537,25.99825124,28.9128534,827200
870,94525,15,41,56,84,204,344,4.360465116,11.91860465,16.27906977,24.41860465,59.30232558,591000
871,94526,1162,979,2141,709,406,3256,35.68796069,30.06756757,65.75552826,21.77518428,12.46928747,1265000
872,94530,336,393,729,453,902,2084,16.12284069,18.85796545,34.98080614,21.73704415,43.28214971,891700
873,94531,145,362,507,781,1944,3232,4.486386139,11.20049505,15.68688119,24.16460396,60.14851485,528200
874,94533,531,935,1466,1697,3677,6840,7.763157895,13.66959064,21.43274854,24.80994152,53.75730994,393700
875,94534,770,855,1625,1027,1167,3819,20.16234616,22.3880597,42.55040587,26.89185651,30.55773763,589000
876,94536,2905,1229,4134,1089,1216,6439,45.1157012,19.08681472,64.20251592,16.91256406,18.88492002,989600
877,94538,2417,1026,3443,973,1353,5769,41.89634252,17.78471139,59.68105391,16.86600797,23.45293812,888400
878,94539,2850,687,3537,288,187,4012,71.03688933,17.12362911,88.16051844,7.178464606,4.661016949,1548800
879,94541,223,456,679,833,1933,3445,6.473149492,13.23657475,19.70972424,24.17997097,56.11030479,641200
880,94542,56,87,143,91,106,340,16.47058824,25.58823529,42.05882353,26.76470588,31.17647059,884200
881,94544,95,222,317,483,1535,2335,4.068522484,9.507494647,13.57601713,20.68522484,65.73875803,624800
882,94545,321,480,801,824,1531,3156,10.17110266,15.20912548,25.38022814,26.10899873,48.51077313,664400
883,94546,983,720,1703,655,669,3027,32.47439709,23.78592666,56.26032375,21.63858606,22.10109019,811300
884,94547,197,276,473,351,490,1314,14.99238965,21.00456621,35.99695586,26.71232877,37.29071537,590800
885,94548,18,40,58,72,67,197,9.137055838,20.30456853,29.44162437,36.54822335,34.01015228,817500
886,94549,1288,592,1880,380,148,2408,53.48837209,24.58471761,78.0730897,15.7807309,6.146179402,1547800
887,94550,1062,899,1961,919,1068,3948,26.89969605,22.7710233,49.67071935,23.27760892,27.05167173,925400
888,94551,517,493,1010,623,710,2343,22.0657277,21.04139991,43.10712761,26.58984208,30.3030303,774200
889,94552,546,396,942,401,379,1722,31.70731707,22.99651568,54.70383275,23.28687573,22.00929152,1056100
890,94553,393,513,906,592,668,2166,18.14404432,23.68421053,41.82825485,27.33148661,30.84025854,628400
891,94555,894,287,1181,145,112,1438,62.16968011,19.95827538,82.12795549,10.08344924,7.788595271,1078400
892,94556,740,399,1139,261,109,1509,49.03909874,26.44135189,75.48045063,17.29622266,7.223326706,1224100
893,94558,540,924,1464,1423,2740,5627,9.59658788,16.42082815,26.01741603,25.28878621,48.69379776,693700
894,94559,39,99,138,180,359,677,5.76070901,14.62333826,20.38404727,26.58788774,53.02806499,704900
895,94560,448,455,903,596,917,2416,18.54304636,18.83278146,37.37582781,24.66887417,37.95529801,870200
896,94561,256,633,889,1193,2133,4215,6.073546856,15.01779359,21.09134045,28.30367734,50.60498221,501200
897,94563,971,465,1436,317,104,1857,52.28863759,25.04038772,77.32902531,17.07054389,5.600430802,1539900
898,94564,122,200,322,437,736,1495,8.160535117,13.37792642,21.53846154,29.23076923,49.23076923,590900
899,94565,281,763,1044,1664,4238,6946,4.045493809,10.98473942,15.03023323,23.9562338,61.01353297,442300
900,94566,2062,967,3029,697,506,4232,48.72400756,22.84971645,71.57372401,16.46975425,11.95652174,1195200
901,94567,1,6,7,9,18,34,2.941176471,17.64705882,20.58823529,26.47058824,52.94117647,383300
902,94568,3365,1555,4920,991,716,6627,50.77712389,23.46461446,74.24173834,14.95397616,10.8042855,983000
903,94571,41,61,102,138,195,435,9.425287356,14.02298851,23.44827586,31.72413793,44.82758621,398900
904,94572,12,36,48,74,144,266,4.511278195,13.53383459,18.04511278,27.81954887,54.13533835,546400
905,94574,100,126,226,189,168,583,17.15265866,21.61234991,38.76500858,32.41852487,28.81646655,1295900
906,94577,284,488,772,826,1662,3260,8.711656442,14.96932515,23.6809816,25.33742331,50.98159509,667600
907,94578,37,92,129,162,314,605,6.115702479,15.20661157,21.32231405,26.7768595,51.90082645,633500
908,94579,157,231,388,320,459,1167,13.45329906,19.79434447,33.24764353,27.42073693,39.33161954,659600
909,94580,307,433,740,752,1616,3108,9.877734878,13.93178893,23.80952381,24.1956242,51.99485199,649600
910,94582,3020,1136,4156,714,411,5281,57.18613899,21.51107745,78.69721644,13.52016664,7.782616929,1153600
911,94583,1697,1092,2789,862,510,4161,40.78346551,26.24369142,67.02715693,20.716174,12.25666907,987300
912,94585,87,206,293,383,886,1562,5.56978233,13.18822023,18.75800256,24.51984635,56.72215109,419200
913,94586,90,53,143,25,11,179,50.27932961,29.60893855,79.88826816,13.96648045,6.145251397,1166700
914,94587,896,1007,1903,1243,1881,5027,17.82375174,20.03182813,37.85557987,24.72647702,37.41794311,860300
915,94588,1567,685,2252,429,262,2943,53.24498811,23.27556915,76.52055725,14.57696228,8.902480462,1050600
916,94589,226,416,642,782,1710,3134,7.211231653,13.27377154,20.48500319,24.95213784,54.56285897,372000
917,94590,76,155,231,382,856,1469,5.173587474,10.55139551,15.72498298,26.00408441,58.27093261,381400
918,94591,183,362,545,621,1363,2529,7.236061684,14.31395809,21.55001977,24.55516014,53.89482009,482700
919,94592,4,24,28,46,194,268,1.492537313,8.955223881,10.44776119,17.1641791,72.3880597,653700
920,94595,209,128,337,91,41,469,44.56289979,27.29211087,71.85501066,19.40298507,8.742004264,673500
921,94596,262,198,460,134,122,716,36.59217877,27.65363128,64.24581006,18.7150838,17.03910615,1081800
922,94597,439,282,721,281,206,1208,36.3410596,23.34437086,59.68543046,23.2615894,17.05298013,806800
923,94598,756,640,1396,608,478,2482,30.45930701,25.78565673,56.24496374,24.49637389,19.25866237,1050800
924,94601,139,358,497,756,2240,3493,3.979387346,10.24906957,14.22845691,21.64328657,64.12825651,581800
925,94602,136,132,268,190,459,917,14.83097056,14.39476554,29.2257361,20.71973828,50.05452563,919900
926,94603,61,197,258,573,1912,2743,2.223842508,7.181917608,9.405760117,20.889537,69.70470288,447000
927,94605,111,199,310,492,1469,2271,4.887714663,8.762659621,13.65037428,21.66446499,64.68516072,695000
928,94606,287,301,588,471,796,1855,15.47169811,16.22641509,31.69811321,25.39083558,42.91105121,643100
929,94607,408,320,728,436,691,1855,21.99460916,17.25067385,39.24528302,23.50404313,37.25067385,640800
930,94608,305,180,485,289,663,1437,21.22477383,12.52609603,33.75086987,20.11134308,46.13778706,691300
931,94609,85,73,158,96,173,427,19.90632319,17.09601874,37.00234192,22.4824356,40.51522248,937000
932,94610,353,299,652,338,634,1624,21.7364532,18.41133005,40.14778325,20.81280788,39.03940887,1125700
933,94611,1014,586,1600,499,523,2622,38.67276888,22.34935164,61.02212052,19.03127384,19.94660564,1199600
934,94612,85,105,190,192,466,848,10.02358491,12.38207547,22.40566038,22.64150943,54.95283019,848500
935,94618,342,244,586,183,133,902,37.91574279,27.05099778,64.96674058,20.28824834,14.74501109,1440300
936,94619,160,225,385,325,650,1360,11.76470588,16.54411765,28.30882353,23.89705882,47.79411765,790500
937,94621,90,278,368,632,1755,2755,3.266787659,10.0907441,13.35753176,22.94010889,63.70235935,445600
938,94702,146,71,217,51,37,305,47.86885246,23.27868852,71.14754098,16.72131148,12.13114754,958700
939,94703,424,374,798,371,369,1538,27.56827048,24.31729519,51.88556567,24.12223667,23.99219766,1061200
940,94704,197,160,357,138,251,746,26.4075067,21.44772118,47.85522788,18.49865952,33.6461126,787300
941,94705,421,246,667,213,132,1012,41.60079051,24.3083004,65.90909091,21.04743083,13.04347826,1420900
942,94706,716,471,1187,331,227,1745,41.03151862,26.99140401,68.02292264,18.96848138,13.00859599,964500
943,94707,36,39,75,38,57,170,21.17647059,22.94117647,44.11764706,22.35294118,33.52941176,1301800
944,94708,168,97,265,65,43,373,45.04021448,26.00536193,71.04557641,17.42627346,11.52815013,1208400
945,94709,87,49,136,33,30,199,43.71859296,24.62311558,68.34170854,16.58291457,15.07537688,1001900
946,94710,81,50,131,36,19,186,43.5483871,26.88172043,70.43010753,19.35483871,10.21505376,898500
947,94801,40,108,148,280,967,1395,2.867383513,7.741935484,10.609319,20.07168459,69.31899642,475100
948,94803,101,173,274,309,833,1416,7.132768362,12.21751412,19.35028249,21.8220339,58.82768362,614700
949,94804,164,328,492,690,2050,3232,5.074257426,10.14851485,15.22277228,21.3490099,63.42821782,526600
950,94805,47,67,114,124,499,737,6.377204885,9.090909091,15.46811398,16.82496608,67.70691995,613400
951,94806,176,454,630,1090,2687,4407,3.993646472,10.3017926,14.29543907,24.73337872,60.97118221,479200
952,94901,392,424,816,608,1128,2552,15.36050157,16.61442006,31.97492163,23.82445141,44.20062696,1136000
953,94903,464,433,897,434,546,1877,24.72029835,23.06872669,47.78902504,23.1220032,29.08897176,940800
954,94904,307,183,490,168,93,751,40.87882823,24.36750999,65.24633822,22.3701731,12.38348868,1635600
955,94920,364,170,534,138,48,720,50.55555556,23.61111111,74.16666667,19.16666667,6.666666667,2000000
956,94923,2,0,2,3,6,11,18.18181818,0,18.18181818,27.27272727,54.54545455,1077700
957,94924,16,15,31,10,13,54,29.62962963,27.77777778,57.40740741,18.51851852,24.07407407,1119300
958,94925,252,103,355,68,37,460,54.7826087,22.39130435,77.17391304,14.7826087,8.043478261,1372500
959,94928,232,465,697,735,1335,2767,8.384531984,16.80520419,25.18973618,26.56306469,48.24719913,546100
960,94930,285,190,475,226,130,831,34.29602888,22.86401925,57.16004813,27.19614922,15.64380265,927100
961,94931,9,49,58,99,138,295,3.050847458,16.61016949,19.66101695,33.55932203,46.77966102,663100
962,94939,326,226,552,165,157,874,37.29977117,25.85812357,63.15789474,18.87871854,17.96338673,1697200
963,94941,780,533,1313,358,166,1837,42.46053348,29.01469788,71.47523136,19.48829614,9.03647251,1582800
964,94945,177,183,360,180,197,737,24.01628223,24.83039349,48.84667571,24.42333786,26.72998643,909300
965,94946,1,7,8,5,8,21,4.761904762,33.33333333,38.0952381,23.80952381,38.0952381,1736600
966,94947,309,381,690,475,588,1753,17.62692527,21.73416999,39.36109527,27.09640616,33.54249857,851100
967,94949,207,226,433,305,492,1230,16.82926829,18.37398374,35.20325203,24.79674797,40,829100
968,94951,38,78,116,82,43,241,15.76763485,32.36514523,48.13278008,34.02489627,17.84232365,955000
969,94952,601,605,1206,741,835,2782,21.60316319,21.74694464,43.35010784,26.63551402,30.01437815,866200
970,94954,480,618,1098,796,820,2714,17.68607222,22.77081798,40.4568902,29.3294031,30.21370671,661700
971,94956,13,21,34,28,44,106,12.26415094,19.81132075,32.0754717,26.41509434,41.50943396,1299500
972,94957,118,78,196,39,9,244,48.36065574,31.96721311,80.32786885,15.98360656,3.68852459,2000000
973,94960,266,206,472,122,85,679,39.17525773,30.33873343,69.51399116,17.96759941,12.51840943,1308500
974,94963,24,29,53,25,21,99,24.24242424,29.29292929,53.53535354,25.25252525,21.21212121,928600
975,94965,30,37,67,67,115,249,12.04819277,14.85943775,26.90763052,26.90763052,46.18473896,1173700
976,94971,9,23,32,41,67,140,6.428571429,16.42857143,22.85714286,29.28571429,47.85714286,845200
977,95002,42,45,87,45,47,179,23.46368715,25.1396648,48.60335196,25.1396648,26.25698324,659100
978,95003,304,361,665,397,533,1595,19.05956113,22.63322884,41.69278997,24.89028213,33.4169279,935600
979,95004,23,51,74,76,84,234,9.829059829,21.79487179,31.62393162,32.47863248,35.8974359,780500
980,95005,47,50,97,47,56,200,23.5,25,48.5,23.5,28,804800
981,95006,490,367,857,454,501,1812,27.0419426,20.25386313,47.29580574,25.05518764,27.64900662,646300
982,95008,389,313,702,337,439,1478,26.31935047,21.17726658,47.49661705,22.80108254,29.70230041,1230900
983,95010,89,120,209,192,237,638,13.94984326,18.80877743,32.75862069,30.09404389,37.14733542,760500
984,95012,27,108,135,345,1075,1555,1.736334405,6.945337621,8.681672026,22.18649518,69.1318328,486000
985,95014,4169,965,5134,522,412,6068,68.70468029,15.90309822,84.60777851,8.602504944,6.789716546,2000000
986,95017,11,19,30,25,14,69,15.94202899,27.53623188,43.47826087,36.23188406,20.28985507,908100
987,95018,124,187,311,210,233,754,16.44562334,24.80106101,41.24668435,27.85145889,30.90185676,657200
988,95019,16,48,64,75,140,279,5.734767025,17.20430108,22.9390681,26.88172043,50.17921147,471700
989,95020,786,973,1759,1462,2405,5626,13.97084963,17.29470316,31.26555279,25.98649129,42.74795592,815900
990,95023,525,903,1428,1488,2506,5422,9.682773884,16.65437108,26.33714496,27.44374769,46.21910734,609800
991,95030,649,354,1003,305,292,1600,40.5625,22.125,62.6875,19.0625,18.25,2000000
992,95032,933,455,1388,300,173,1861,50.13433638,24.44922085,74.58355723,16.12036539,9.296077378,1726700
993,95033,125,101,226,98,60,384,32.55208333,26.30208333,58.85416667,25.52083333,15.625,1160400
994,95035,2012,964,2976,829,929,4734,42.50105619,20.36332911,62.8643853,17.51161808,19.62399662,995200
995,95037,601,730,1331,876,1186,3393,17.7129384,21.51488358,39.22782199,25.8178603,34.95431771,954600
996,95045,17,21,38,86,165,289,5.882352941,7.266435986,13.14878893,29.75778547,57.09342561,726500
997,95046,16,38,54,113,256,423,3.78250591,8.983451537,12.76595745,26.71394799,60.52009456,1092500
998,95050,254,284,538,379,560,1477,17.19702099,19.2281652,36.42518619,25.66012187,37.91469194,1140200
999,95051,1092,614,1706,618,897,3221,33.90251475,19.06240298,52.96491773,19.18658802,27.84849426,1253100
1000,95054,211,198,409,185,244,838,25.17899761,23.62768496,48.80668258,22.07637232,29.11694511,1195700
1001,95060,467,439,906,433,491,1830,25.51912568,23.98907104,49.50819672,23.66120219,26.83060109,971100
1002,95062,226,394,620,519,779,1918,11.7831074,20.54223149,32.32533889,27.05943691,40.61522419,840100
1003,95065,67,111,178,113,109,400,16.75,27.75,44.5,28.25,27.25,931400
1004,95066,300,240,540,260,228,1028,29.18287938,23.3463035,52.52918288,25.29182879,22.17898833,920600
1005,95070,1505,442,1947,239,185,2371,63.47532687,18.64192324,82.11725011,10.08013496,7.80261493,2000000
1006,95073,124,165,289,170,202,661,18.75945537,24.96217852,43.72163389,25.71860817,30.55975794,842800
1007,95075,0,3,3,7,18,28,0,10.71428571,10.71428571,25,64.28571429,809000
1008,95076,268,673,941,1821,4835,7597,3.527708306,8.858760037,12.38646834,23.96998815,63.6435435,626100
1009,95110,112,235,347,362,638,1347,8.314773571,17.44617669,25.76095026,26.87453601,47.36451373,739600
1010,95111,587,659,1246,1010,1966,4222,13.90336333,15.60871625,29.51207958,23.9223117,46.56560872,661700
1011,95112,152,255,407,493,1275,2175,6.988505747,11.72413793,18.71264368,22.66666667,58.62068966,823900
1012,95116,264,453,717,801,1826,3344,7.894736842,13.54665072,21.44138756,23.95334928,54.60526316,687900
1013,95117,189,149,338,201,267,806,23.44913151,18.48635236,41.93548387,24.93796526,33.12655087,1141000
1014,95118,942,641,1583,731,1038,3352,28.1026253,19.12291169,47.22553699,21.80787589,30.96658711,1111900
1015,95119,342,209,551,279,418,1248,27.40384615,16.74679487,44.15064103,22.35576923,33.49358974,950700
1016,95120,1782,765,2547,639,534,3720,47.90322581,20.56451613,68.46774194,17.17741935,14.35483871,1546400
1017,95121,605,514,1119,550,780,2449,24.7039608,20.98815843,45.69211923,22.45814618,31.84973459,838900
1018,95122,889,938,1827,1442,2976,6245,14.23538831,15.02001601,29.25540432,23.09047238,47.6541233,674500
1019,95123,911,833,1744,915,1221,3880,23.47938144,21.46907216,44.94845361,23.58247423,31.46907216,889800
1020,95124,1976,1067,3043,757,658,4458,44.32480933,23.93449978,68.25930911,16.98070884,14.75998205,1259000
1021,95125,757,699,1456,980,1365,3801,19.91581163,18.3898974,38.30570902,25.78268877,35.91160221,1300600
1022,95126,149,225,374,413,1014,1801,8.273181566,12.49305941,20.76624098,22.93170461,56.30205441,1011900
1023,95127,236,419,655,723,1823,3201,7.372696032,13.08965948,20.46235551,22.58669166,56.95095283,806400
1024,95128,151,237,388,436,866,1690,8.934911243,14.02366864,22.95857988,25.79881657,51.24260355,1054000
1025,95129,2543,479,3022,270,196,3488,72.90711009,13.73279817,86.63990826,7.740825688,5.619266055,1641700
1026,95130,747,335,1082,378,481,1941,38.48531685,17.25914477,55.74446162,19.47449768,24.7810407,1409500
1027,95131,162,206,368,248,392,1008,16.07142857,20.43650794,36.50793651,24.6031746,38.88888889,976300
1028,95132,1451,783,2234,758,984,3976,36.49396378,19.69315895,56.18712274,19.06438632,24.74849095,1072200
1029,95133,148,236,384,374,818,1576,9.390862944,14.97461929,24.36548223,23.73096447,51.9035533,869200
1030,95134,27,34,61,53,80,194,13.91752577,17.5257732,31.44329897,27.31958763,41.2371134,379800
1031,95135,990,370,1360,194,168,1722,57.4912892,21.48664344,78.97793264,11.2659698,9.756097561,1158400
1032,95136,142,185,327,271,517,1115,12.73542601,16.59192825,29.32735426,24.30493274,46.367713,897500
1033,95138,288,139,427,110,75,612,47.05882353,22.7124183,69.77124183,17.97385621,12.25490196,1129600
1034,95139,113,151,264,201,364,829,13.63088058,18.21471653,31.8455971,24.24607961,43.90832328,904600
1035,95148,1243,883,2126,929,1266,4321,28.76648924,20.43508447,49.20157371,21.49965286,29.29877343,998600
1036,95202,97,211,308,448,1020,1776,5.461711712,11.88063063,17.34234234,25.22522523,57.43243243,265400
1037,95203,46,105,151,250,610,1011,4.549950544,10.38575668,14.93570722,24.72799209,60.33630069,268100
1038,95204,129,337,466,669,1479,2614,4.93496557,12.89211936,17.82708493,25.59296098,56.57995409,286300
1039,95205,137,314,451,784,2162,3397,4.032970268,9.243450103,13.27642037,23.07918752,63.64439211,225400
1040,95206,281,710,991,1901,5712,8604,3.265922827,8.251975825,11.51789865,22.09437471,66.38772664,291800
1041,95207,383,714,1097,1374,3018,5489,6.977591547,13.00783385,19.9854254,25.03188195,54.98269266,318500
1042,95209,504,578,1082,1014,2133,4229,11.91771104,13.6675337,25.58524474,23.9772996,50.43745566,367400
1043,95210,151,361,512,639,1246,2397,6.299541093,15.06049228,21.36003338,26.6583229,51.98164372,259000
1044,95212,416,698,1114,1080,1795,3989,10.42867887,17.49811983,27.9267987,27.07445475,44.99874655,401500
1045,95215,117,299,416,675,1493,2584,4.527863777,11.57120743,16.09907121,26.12229102,57.77863777,303500
1046,95219,347,376,723,558,846,2127,16.31405736,17.67748002,33.99153738,26.23413258,39.77433004,436900
1047,95220,65,136,201,199,206,606,10.72607261,22.44224422,33.16831683,32.83828383,33.99339934,642500
1048,95222,7,35,42,101,149,292,2.397260274,11.98630137,14.38356164,34.5890411,51.02739726,399200
1049,95223,10,22,32,18,21,71,14.08450704,30.98591549,45.07042254,25.35211268,29.57746479,360600
1050,95224,34,37,71,49,48,168,20.23809524,22.02380952,42.26190476,29.16666667,28.57142857,327800
1051,95228,10,14,24,47,64,135,7.407407407,10.37037037,17.77777778,34.81481481,47.40740741,350500
1052,95230,5,3,8,19,29,56,8.928571429,5.357142857,14.28571429,33.92857143,51.78571429,591900
1053,95231,7,30,37,102,237,376,1.861702128,7.978723404,9.840425532,27.12765957,63.03191489,341300
1054,95236,28,61,89,99,145,333,8.408408408,18.31831832,26.72672673,29.72972973,43.54354354,501400
1055,95237,31,54,85,88,161,334,9.281437126,16.16766467,25.4491018,26.34730539,48.20359281,372700
1056,95240,210,420,630,800,1557,2987,7.03046535,14.0609307,21.09139605,26.78272514,52.12587881,352400
1057,95242,562,763,1325,1167,1847,4339,12.95229316,17.58469693,30.53699009,26.89559806,42.56741185,440100
1058,95245,11,16,27,21,40,88,12.5,18.18181818,30.68181818,23.86363636,45.45454545,383800
1059,95247,22,30,52,29,27,108,20.37037037,27.77777778,48.14814815,26.85185185,25,357500
1060,95249,26,50,76,134,337,547,4.753199269,9.140767824,13.89396709,24.49725777,61.60877514,332300
1061,95252,35,116,151,268,473,892,3.923766816,13.0044843,16.92825112,30.04484305,53.02690583,360200
1062,95255,4,9,13,15,27,55,7.272727273,16.36363636,23.63636364,27.27272727,49.09090909,231500
1063,95301,417,713,1130,1089,1887,4106,10.15586946,17.36483195,27.52070141,26.52216269,45.9571359,288800
1064,95303,30,37,67,68,95,230,13.04347826,16.08695652,29.13043478,29.56521739,41.30434783,592600
1065,95304,340,353,693,546,907,2146,15.84342964,16.44920783,32.29263747,25.44268406,42.26467847,692400
1066,95306,5,21,26,23,22,71,7.042253521,29.57746479,36.61971831,32.3943662,30.98591549,283300
