zipcode,median,lat_x,lng_x,mortgage,lat_y,lng_y,city,population,density,county,county_seat,est,etymology,popl_2022,area,gdp_usd,gdp_rank
90212,2000000,34.06208,-118.40173,838,34.06208,-118.40173,Beverly Hills,10999,4486.0,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90220,394900,33.88058,-118.23591,5843,33.88058,-118.23591,Compton,51480,2873.4,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90221,412600,33.88542,-118.20613999999999,4972,33.88542,-118.20613999999999,Compton,50660,3634.4,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90222,420700,33.91213,-118.23721,3355,33.91213,-118.23721,Compton,33729,4811.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90230,849200,33.99691,-118.39487,5765,33.99691,-118.39487,Culver City,33620,2859.3,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90232,1219100,34.01859,-118.39157,1809,34.01859,-118.39157,Culver City,15342,2739.2,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90240,646900,33.9564,-118.11803,3499,33.9564,-118.11803,Downey,26590,3411.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90241,627700,33.94076,-118.1295,4083,33.94076,-118.1295,Downey,44701,3539.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90242,557700,33.92216,-118.14166999999999,4336,33.92216,-118.14166999999999,Downey,43002,3676.5,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90245,1244200,33.91709,-118.40161,2205,33.91709,-118.40161,El Segundo,17243,1244.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90247,540800,33.89159,-118.29735,3851,33.89159,-118.29735,Gardena,48646,5000.0,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90248,571200,33.87689,-118.28362,1519,33.87689,-118.28362,Gardena,11472,932.0,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90249,584000,33.90152,-118.31707,3441,33.90152,-118.31707,Gardena,25929,3368.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90250,661400,33.91383,-118.34996000000001,7322,33.91383,-118.34996000000001,Hawthorne,96730,5518.2,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90254,1674500,33.865320000000004,-118.39616000000001,3271,33.865320000000004,-118.39616000000001,Hermosa Beach,19787,5344.7,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90255,455000,33.97697,-118.21725,4144,33.97697,-118.21725,Huntington Park,72488,7510.8,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90260,597300,33.887679999999996,-118.34952,3412,33.887679999999996,-118.34952,Lawndale,33794,5281.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90262,449600,33.923840000000006,-118.20133,5367,33.923840000000006,-118.20133,Lynwood,67210,5437.8,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90265,2000000,34.07282,-118.84995,3215,34.07282,-118.84995,Malibu,16868,58.7,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90266,2000000,33.88968,-118.39705,6419,33.88968,-118.39705,Manhattan Beach,35585,3393.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90270,481800,33.98856,-118.18773999999999,1119,33.98856,-118.18773999999999,Maywood,25415,8251.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90272,2000000,34.080659999999995,-118.54458999999999,4388,34.080659999999995,-118.54458999999999,Pacific Palisades,21282,345.1,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90274,1757700,33.77732,-118.3684,5148,33.77732,-118.3684,Palos Verdes Peninsula,24890,802.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90275,1247000,33.7555,-118.36338,8058,33.7555,-118.36338,Rancho Palos Verdes,42417,1210.2,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90277,1143800,33.83099,-118.38441,5368,33.83099,-118.38441,Redondo Beach,36409,3927.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90278,992600,33.87362,-118.37028000000001,7339,33.87362,-118.37028000000001,Redondo Beach,42841,4505.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90280,470200,33.94453,-118.19256000000001,7674,33.94453,-118.19256000000001,South Gate,93207,4876.7,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90290,1184900,34.09725,-118.6125,1137,34.09725,-118.6125,Topanga,5114,105.4,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90291,1899800,33.99447,-118.46315,3487,33.99447,-118.46315,Venice,25685,4025.4,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90292,1076900,33.97865,-118.44707,3103,33.97865,-118.44707,Marina Del Rey,23951,4411.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90293,899000,33.95071,-118.43745,2293,33.95071,-118.43745,Playa Del Rey,12812,1805.0,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90301,547900,33.95647,-118.35863,2348,33.95647,-118.35863,Inglewood,38500,5990.8,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90302,590000,33.97472,-118.35565,2457,33.97472,-118.35565,Inglewood,29278,5908.5,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90303,606100,33.936009999999996,-118.33112,1961,33.936009999999996,-118.33112,Inglewood,23415,4658.4,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90304,586600,33.93736,-118.35878999999998,1491,33.93736,-118.35878999999998,Inglewood,26103,6147.0,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90305,646500,33.9583,-118.33113,3023,33.9583,-118.33113,Inglewood,15254,2253.3,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90401,1393800,34.015840000000004,-118.49251000000001,239,34.015840000000004,-118.49251000000001,Santa Monica,7482,3828.7,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90402,2000000,34.03598,-118.50391,2178,34.03598,-118.50391,Santa Monica,12046,2277.4,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90403,1523400,34.03164,-118.48975,2163,34.03164,-118.48975,Santa Monica,24525,6708.0,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90404,922900,34.02665,-118.47381000000001,1609,34.02665,-118.47381000000001,Santa Monica,23460,4595.6,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90405,1430800,34.01208,-118.4679,3011,34.01208,-118.4679,Santa Monica,27367,3798.3,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90501,724900,33.8336,-118.31419,4334,33.8336,-118.31419,Torrance,43450,2950.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90502,520700,33.83497,-118.29291,2981,33.83497,-118.29291,Torrance,18110,3122.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90503,861000,33.84089,-118.3538,5734,33.84089,-118.3538,Torrance,44744,3280.1,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90504,712300,33.866929999999996,-118.33135,4886,33.866929999999996,-118.33135,Torrance,33022,2891.0,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90505,916100,33.80904,-118.34775,5209,33.80904,-118.34775,Torrance,37533,2476.5,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90601,626500,34.0078,-118.03286999999999,4603,34.0078,-118.03286999999999,Whittier,30955,1127.3,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90602,601600,33.97317,-118.02341000000001,2177,33.97317,-118.02341000000001,Whittier,25907,2666.4,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
90603,649600,33.94487,-117.99238999999999,3672,33.94487,-117.99238999999999,Whittier,21236,2591.9,Los Angeles,Los Angeles,1850,"The city of Los Angeles, derived from the original Spanish nameEl Pueblo de Nuestra Señora la Reina de los Angeles del Río de Porciúncula(""The Village of Our Lady, the Queen of the Angels of the River of Porziuncola"")","9,721,138","4,060sq mi(10,515km2)",711874201,1
